"Teil","Suchbegriff","WBZ","Selektion","ArtikelGruppe","DispoArt"
"x70150140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x70160100.60","DistanzhÃ¼lse","60.0","152060","152060","0"
"x70160100.65","DistanzhÃ¼lse","15.0","152060","152060","0"
"x70160140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x70170140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x70172140.10","DistanzhÃ¼lse","60.0","152010","152010","0"
"x70173140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x70180100.10","DistanzhÃ¼lse","60.0","152010","152010","0"
"x70180140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x70200140.10","DistanzhÃ¼lse","60.0","152010","152010","0"
"x70220140.10","DistanzhÃ¼lse","60.0","152010","152010","0"
"x70250140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x70300140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80022140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80030100.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80030140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80035140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80040140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80050100.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80050120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80050120.95","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80050140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80060120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80060120.95","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80060140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80062150.10","DistanzhÃ¼lse","60.0","152010","152010","0"
"x80070140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80080120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80080120.95","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80080140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80090120.90","DistanzhÃ¼lse","60.0","152090","152090","2"
"x80090120.95","DistanzhÃ¼lse","10.0","152090","152090","2"
"x80090140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80095140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"hmpr402.2","Richtrollens","0.0","Werk 2","970201","2"
"x80100140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80108100.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80108100.99","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80110120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80110120.95","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80120120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80120120.95","DistanzhÃ¼lse","10.0","152090","152090","2"
"x80120140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"hmpr402.3","Transportbac","0.0","Werk 2","970201","2"
"hmpr402.4","Haltebacken","0.0","Werk 2","970201","2"
"hmpr402.5","Speedplatte","0.0","Werk 2","970201","2"
"hmpr403.1","Richtrollens","0.0","Werk 2","970201","2"
"x80140140.10","DistanzhÃ¼lse","60.0","152010","152010","2"
"x80150100.90","DistanzhÃ¼lse","0.0","152090","152090","2"
"hmpr403.2","Richtrollens","0.0","Werk 2","970201","2"
"x80150140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80150150.10","DistanzhÃ¼lse","60.0","152010","152010","0"
"x80160140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"hmpr403.3","Transportbac","0.0","Werk 2","970201","2"
"x80180140.10","DistanzhÃ¼lse","60.0","152010","152010","2"
"x80190095.80","DistanzhÃ¼lse","35.0","152080","152080","0"
"x80190140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80200120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80200120.95","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80200140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80210120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"hmpr401.5","Speedplatte","0.0","Werk 2","970201","2"
"x80220120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"x80220120.95","DistanzhÃ¼lse","15.0","152090","152090","0"
"x80250140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80265140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80280140.10","DistanzhÃ¼lse","35.0","152010","152010","0"
"x80300140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80320120.90","DistanzhÃ¼lse","60.0","152090","152090","0"
"hmpr402.1","Richtrollens","0.0","Werk 2","970201","2"
"x80350140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x80400140.10","DistanzhÃ¼lse","25.0","152010","152010","2"
"x86121100.60","DistanzhÃ¼lse","35.0","152060","152060","0"
"x90250100.45","DistanzhÃ¼lse","0.0","152040","152040","0"
"zd247104828","DistanzhÃ¼lse","70.0","959800","959800","0"
"zd247106696","DistanzhÃ¼lse","60.0","959800","959800","0"
"x12105015.47","DistanzhÃ¼lse","60.0","151800","151800","2"
"x30030030.93","DistanzhÃ¼lse","20.0","152090","152090","0"
"x30030030931","DistanzhÃ¼lse","15.0","152090","152090","0"
"x15050010.30","DistanzhÃ¼lse","0.0","152070","152070","0"
"zs20529.21","Federklammer","40.0","959600","959600","0"
"zs20529.22","Federklammer","40.0","959600","959600","0"
"wz728","Stanzwerkzeu","0.0","959905","959902","0"
"hmpr340","Ecoclean","0.0","Werk 3","970202","9"
"wz1406","Stanzwerkzeu","0.0","959905","959905","0"
"zk210105750","Distanzrohr","20.0","959700","959700","0"
"zk210105757","Distanzrohr","20.0","959700","959700","0"
"p04116005050","Distanzsch.","60.0","154550","154550","0"
"p12423005060","Distanzschei","60.0","154560","154560","0"
"p12423010060","Distanzschei","60.0","154560","154560","0"
"p18024020090","Distanzschei","60.0","154590","154590","0"
"hmpr341","Patrone fÃ¼r","0.0","Werk 3","970202","9"
"zd03393981","Distanzschei","40.0","959800","959800","0"
"zdvdw0101.60","Distanzteil","10.0","959800","959800","0"
"zdvdw0101.68","Distanzteil","15.0","959800","959800","0"
"p12317605050","Dist-Scheibe","60.0","154550","154550","0"
"2809760","Doppeladeren","0.0","523020","523020","0"
"2809765","Doppeladeren","0.0","523020","523020","0"
"459908d","Doppeladeren","45.0","523030","523030","2"
"460106d","Doppeladeren","20.0","523030","523030","2"
"460108d","Doppeladeren","20.0","523030","523030","2"
"460110d","Doppeladeren","20.0","523030","523030","0"
"460112d","Doppeladeren","20.0","523030","523030","0"
"460206d","Doppeladeren","20.0","523030","523030","2"
"460208d","Doppeladeren","20.0","523030","523030","2"
"460210d","Doppeladeren","20.0","523030","523030","2"
"460212d","Doppeladeren","20.0","523030","523030","2"
"1035.14.130","K-Schlauch","20.0","600510","600510","0"
"460306d","Doppeladeren","20.0","523030","523030","0"
"460308d","Doppeladeren","20.0","523030","523030","2"
"460310d","Doppeladeren","20.0","523030","523030","2"
"460312d","Doppeladeren","20.0","523030","523030","2"
"460318d","Doppeladeren","20.0","523030","523030","2"
"460408d","Doppeladeren","20.0","523030","523030","2"
"460410d","Doppeladeren","20.0","523030","523030","0"
"460412d","Doppeladeren","20.0","523030","523030","2"
"460418d","Doppeladeren","20.0","523030","523030","2"
"460509d","Doppeladeren","20.0","523030","523030","2"
"460512d","Doppeladeren","20.0","523030","523030","2"
"460518d","Doppeladeren","20.0","523030","523030","2"
"460612d","Doppeladeren","20.0","523030","523030","2"
"460618d","Doppeladeren","20.0","523010","523010","2"
"460714d","Doppeladeren","20.0","523030","523030","2"
"460718d","Doppeladeren","20.0","523030","523030","2"
"460814d","Doppeladeren","20.0","523030","523030","2"
"460818d","Doppeladeren","20.0","523030","523030","0"
"460914d","Doppeladeren","20.0","523030","523030","2"
"470106d","Doppeladeren","20.0","523020","523020","2"
"470108d","Doppeladeren","20.0","523020","523020","2"
"470110d","Doppeladeren","20.0","523020","523020","2"
"470112d","Doppeladeren","20.0","523020","523020","2"
"470206d","Doppeladeren","20.0","523020","523020","2"
"470208d","Doppeladeren","20.0","523020","523020","2"
"470210d","Doppeladeren","20.0","523020","523020","0"
"470212d","Doppeladeren","20.0","523020","523020","2"
"470218d","Doppeladeren","20.0","523020","523020","0"
"470306d","Doppeladeren","20.0","523020","523020","2"
"470308d","Doppeladeren","20.0","523020","523020","2"
"470310d","Doppeladeren","20.0","523020","523020","2"
"470312d","Doppeladeren","20.0","523020","523020","2"
"470318d","Doppeladeren","20.0","523020","523020","2"
"470408d","Doppeladeren","20.0","523020","523020","2"
"470410d","Doppeladeren","20.0","523020","523020","2"
"470412d","Doppeladeren","20.0","523020","523020","2"
"470418d","Doppeladeren","20.0","523020","523020","2"
"470509d","Doppeladeren","20.0","523020","523020","2"
"470512d","Doppeladeren","20.0","523020","523020","2"
"470518d","Doppeladeren","20.0","523020","523020","0"
"470612d","Doppeladeren","20.0","523020","523020","2"
"470618d","Doppeladeren","20.0","523020","523020","0"
"470714d","Doppeladeren","20.0","523020","523020","2"
"470718d","Doppeladeren","20.0","523020","523020","0"
"470814d","Doppeladeren","20.0","523020","523020","2"
"470818d","Doppeladeren","20.0","523020","523020","2"
"470914d","Doppeladeren","20.0","523020","523020","2"
"490206d","Doppeladeren","20.0","523010","523010","2"
"490208d","Doppeladeren","20.0","523010","523010","2"
"490210d","Doppeladeren","20.0","523010","523010","2"
"490212d","Doppeladeren","20.0","523010","523010","2"
"490218d","Doppeladeren","20.0","523010","523010","2"
"490714d","Doppeladeren","20.0","523010","523010","2"
"490718d","Doppeladeren","20.0","523010","523010","2"
"490814d","Doppeladeren","20.0","523010","523010","2"
"490818d","Doppeladeren","20.0","523010","523010","2"
"490914d","Doppeladeren","20.0","523010","523010","2"
"w15045202060","DoppelbundhÃ¼","0.0","250520","250520","0"
"w15045202068","DoppelbundhÃ¼","15.0","250520","250520","0"
"w15128303060","DoppelbundhÃ¼","0.0","250520","250520","0"
"w15128303068","DoppelbundhÃ¼","15.0","250520","250520","0"
"w15180404068","DoppelbundhÃ¼","10.0","250520","250520","0"
"w25060404060","DoppelbundhÃ¼","10.0","250520","250520","0"
"hmpr157","SP 200","0.0","Werk 3","970202","9"
"w25060404068","DoppelbundhÃ¼","10.0","250520","250520","0"
"1510.60","Doppelhohlni","0.0","101500","101500","0"
"1510.61","Doppelhohlni","15.0","101500","101500","0"
"hmpr158","SEAL AND B","0.0","Werk 3","970202","9"
"hmpr159","Inno-X","0.0","Werk 3","970202","9"
"40001.9996","Drahtamboss","0.0","655050","655050","0"
"4000m.9.4","Drahtamboss","0.0","655050","655050","0"
"4000m.8.4","Drahtamboss,","0.0","655050","655050","0"
"40001.1000a","Drahtcrimper","0.0","655050","655050","0"
"40001.9995","Drahtcrimper","0.0","655050","655050","0"
"4000m.9.3","Drahtcrimper","0.0","655050","655050","0"
"4000m.8.3","Drahtcrimper","0.0","655050","655050","0"
"zk0608","Drahtendkapp","20.0","200000","200000","2"
"hmpr161","Polasol-Sp","0.0","Werk 3","970202","9"
"hmpr162","Tip Tap Un","0.0","Werk 3","970202","9"
"hmpr163","Clear Lube","0.0","Werk 3","970202","9"
"zk0911","Drahtendkapp","20.0","FÃ¼rtronic Draht","200000","2"
"zd9100","Drahtverbind","40.0","959800","959800","0"
"wz6033","Spritzgusswe","80.0","959904","959904","0"
"4324","Dreh-Sicheru","60.0","655510","655510","0"
"wz6049","Spritzgusswe","80.0","959904","959904","0"
"wz6054","Spritzgusswe","80.0","959904","959904","0"
"657.60","Drehteile","35.0","253530","253530","0"
"657.68","Drehteile","15.0","253530","253530","0"
"735.60","Drehteile","0.0","253530","253530","2"
"735.68","Drehteile","10.0","253530","253530","2"
"738.60","Drehteile","0.0","253530","253530","0"
"738.62","Drehteile","15.0","253530","253530","0"
"738.68","Drehteile","15.0","253530","253530","0"
"740.62","Drehteile","10.0","253530","253530","0"
"740.68","Drehteile","10.0","253530","253530","2"
"742.60","Drehteile","0.0","253530","253530","0"
"742.61","Drehteile","10.0","253530","253530","2"
"742.62","Drehteile","15.0","253530","253530","0"
"742.68","Drehteile","15.0","253530","253530","0"
"750.60","Drehteile","0.0","253530","253530","0"
"750.61","Drehteile","15.0","253530","253530","0"
"750.68","Drehteile","10.0","253530","253530","2"
"755.60","Drehteile","0.0","253530","253530","0"
"755.61","Drehteile","15.0","253530","253530","0"
"zs42638.60","Federhalter","40.0","959600","959600","0"
"755.68","Drehteile","15.0","253530","253530","0"
"760.68","Drehteile","10.0","253530","253530","0"
"762.60","Drehteile","0.0","253530","253530","0"
"zs42638.68","Federhalter","10.0","959600","959600","0"
"762.68","Drehteile","10.0","253530","253530","2"
"765.60","Drehteile","35.0","253530","253530","0"
"hmpr324","TASKI Sani C","0.0","Werk 2","970201","9"
"hmpr325","0.5L Empty D","0.0","Werk 2","970201","9"
"765.68","Drehteile","15.0","253530","253530","0"
"768.60","Drehteile","0.0","253530","253530","0"
"768.62","Drehteile","15.0","253530","253530","0"
"768.68","Drehteile","15.0","253530","253530","0"
"770.60","Drehteile","50.0","253530","253530","0"
"770.61","Drehteile","10.0","253530","253530","2"
"550237","CO2","0.0","96","96","9"
"770.68","Drehteile","15.0","253530","253530","0"
"805.60","Drehteile","0.0","253530","253530","0"
"805.68","Drehteile","15.0","253530","253530","0"
"810.60","Drehteile","40.0","253530","253530","2"
"zs20566.80","Crimp-Kabels","15.0","4555","4555","2"
"810.62","Drehteile","15.0","253530","253530","0"
"810.68","Drehteile","15.0","253530","253530","0"
"815.60","Drehteile","0.0","253530","253530","2"
"zs20566.65","Crimp-Kabels","25.0","4555","4555","2"
"815.68","Drehteile","15.0","253530","253530","0"
"hmpr323","Triosan Kalk","0.0","LZ","970203","9"
"820.62","Drehteile","10.0","253530","253530","0"
"zs20567.90","Steckzungen","30.0","959600","959600","0"
"825.60","Drehteile","80.0","253530","253530","0"
"825.62","Drehteile","15.0","253530","253530","0"
"825.6205","Drehteile","15.0","253530","253530","0"
"zs20567.95","Steckzungen","10.0","959600","959600","0"
"wz1567","Stanzwerkzeu","0.0","959905","959902","0"
"hmpr028","Wasserstoffp","0.0","Werk 2","970201","9"
"4327.27","Drossel-RÃ¼ck","20.0","656020","656020","0"
"1027k.60","Drossel-TrÃ¤g","0.0","200710","200710","0"
"1027k.66","Drossel-TrÃ¤g","15.0","200710","200710","0"
"4327.13","Druckabbauve","20.0","656020","656020","0"
"225.6","Druckfeder","20.0","650520","650520","0"
"3984tz.1","Druckfeder","0.0","602540","602540","0"
"40001.0143","Druckfeder","0.0","655050","655050","2"
"223101","Druckfeder f","0.0","650520","650520","2"
"223165","Druckfeder f","0.0","650520","650520","0"
"223201","Druckfeder f","0.0","650520","650520","2"
"223265","Druckfeder f","0.0","650520","650520","0"
"3958n","Druckluft-Ni","nan","601510","601510","2"
"4327.23","Druckregler","20.0","656020","656020","0"
"p15028010050","Druckscheibe","60.0","154550","154550","0"
"zk20433","DruckstÃ¼ck","20.0","959300","959300","0"
"hmpr102","Cool Core","0.0","Werk 3","970202","9"
"hmpr103","Spindle Lu","0.0","Werk 3","970202","9"
"hmpr104","Coolant M3","0.0","Werk 3","970202","9"
"zw32472","DruckstÃ¼ck","60.0","959200","959200","0"
"hmpr105","Zubora 67H","0.0","Werk 3","970202","9"
"1140.60","Durchkont.-N","60.0","253020","253020","0"
"1140.68","Durchkont.-N","15.0","253020","253020","0"
"1144.40","Durchkont.-N","60.0","253010","253010","0"
"1144.41","Durchkont.-N","15.0","253010","253010","0"
"1144.48","Durchkont.-N","15.0","253010","253010","0"
"1145.60","Durchkont.-N","60.0","253020","253020","0"
"1145.61","Durchkont.-N","15.0","253020","253020","0"
"1145.68","Durchkont.-N","10.0","253020","253020","2"
"1146.40","Durchkont.-N","60.0","253010","253010","2"
"hmpr106","Uubora Sys","0.0","Werk 3","970202","9"
"hmpr107","Reinigungs","0.0","Werk 3","970202","9"
"hmpr108","DTE 25","0.0","Werk 3","970202","9"
"hmpr109","Vactra Oil","0.0","Werk 3","970202","9"
"hmpr110","Vactra Oil","0.0","Werk 3","970202","9"
"hmpr111","Tuco ARR 4","0.0","Werk 3","970202","9"
"hmpr112","Lusin clea","0.0","Werk 3","970202","9"
"hmpr113","Toro-Sol R","0.0","Werk 3","970202","9"
"hmpr114","Turmogreas","0.0","Werk 3","970202","9"
"1154.48","Durchkont.-N","10.0","253010","253010","0"
"1154.60","Durchkont.-N","60.0","253020","253020","2"
"hmpr115","Turmogreas","0.0","Werk 3","970202","9"
"hmpr116","Blasoslide","0.0","Werk 3","970202","9"
"1154.68","Durchkont.-N","15.0","253020","253020","0"
"1155.68","Durchkont.-N","10.0","253020","253020","2"
"1156.60","Durchkont.-N","60.0","253020","253020","2"
"hmpr117","Bohr-und S","0.0","Werk 3","970202","9"
"hmpr118","Drosera MS","0.0","Werk 3","970202","9"
"1164.40","Durchkont.-N","60.0","253010","253010","0"
"1164.41","Durchkont.-N","15.0","253010","253010","0"
"hmpr119","Tuschierpa","0.0","Werk 3","970202","9"
"hmpr120","VCC30 Kavi","0.0","Werk 3","970202","9"
"1164.48","Durchkont.-N","10.0","253010","253010","2"
"1164.60","Durchkont.-N","60.0","253020","253020","2"
"1164.61","Durchkont.-N","10.0","253020","253020","2"
"hmpr121","Hochtemper","0.0","Werk 3","970202","9"
"1164.68","Durchkont.-N","10.0","253020","253020","2"
"1167.68","Durchkont.-N","10.0","253020","253020","0"
"hmpr122","Hochleistu","0.0","Werk 3","970202","9"
"hmpr123","Tough 2000","0.0","Werk 3","970202","9"
"hmpr124","Rigid 10K","0.0","Werk 3","970202","9"
"hmpr125","Grey Resin","0.0","Werk 3","970202","9"
"1174.40","Durchkont.-N","60.0","253010","253010","0"
"hmpr126","Power Clea","0.0","Werk 3","970202","9"
"1174.42","Durchkont.-N","15.0","253010","253010","0"
"1174.48","Durchkont.-N","10.0","253010","253010","2"
"1174.60","Durchkont.-N","60.0","253020","253020","2"
"1174.61","Durchkont.-N","15.0","253020","253020","0"
"1174.68","Durchkont.-N","15.0","253020","253020","0"
"1176.48","Durchkont.-N","10.0","253010","253010","0"
"hmpr128","Elastolub","0.0","Werk 3","970202","9"
"1177.48","Durchkont.-N","10.0","253010","253010","0"
"1183.60","Durchkont.-N","60.0","253020","253020","0"
"hmpr129","Silikonfre","0.0","Werk 3","970202","9"
"hmpr130","Korrisions","0.0","Werk 3","970202","9"
"1183.68","Durchkont.-N","15.0","253020","253020","0"
"1184.40","Durchkont.-N","60.0","253010","253010","2"
"1184.41","Durchkont.-N","15.0","253010","253010","0"
"1184.42","Durchkont.-N","10.0","253010","253010","2"
"1184.48","Durchkont.-N","15.0","253010","253010","0"
"hmpr133","Riemenharz","0.0","Werk 3","970202","9"
"hmpr135","Colorspray","0.0","Werk 3","970202","9"
"1185.48","Durchkont.-N","10.0","253010","253010","2"
"1186.61","Durchkont.-N","10.0","253020","253020","0"
"1186.68","Durchkont.-N","10.0","253020","253020","2"
"1191.60","Durchkont.-N","60.0","253020","253020","0"
"1191.61","Durchkont.-N","15.0","253020","253020","0"
"1194.48","Durchkont.-N","10.0","253010","253010","0"
"1194.60","Durchkont.-N","60.0","253020","253020","2"
"hmpr136","Litho clea","0.0","Werk 3","970202","9"
"1194.68","Durchkont.-N","10.0","253020","253020","2"
"hmpr137","SX 120 Boh","0.0","Werk 3","970202","9"
"hmpr138","Vulcolube","0.0","Werk 3","970202","9"
"1197.60","Durchkont.-N","60.0","253020","253020","0"
"1197.68","Durchkont.-N","15.0","253020","253020","0"
"zs20312","Earth Contac","60.0","959600","959600","0"
"zs6993000120","E-Bus Abschi","60.0","959600","959600","0"
"zs6993000128","E-Bus Abschi","15.0","959600","959600","0"
"hmpr140","Finilux Po","0.0","Werk 3","970202","9"
"hmpr141","Ultra Adhe","0.0","Werk 3","970202","9"
"1035","Eclyps 1035","0.0","600510","600510","2"
"1037","Eclyps 1037","0.0","600520","600520","2"
"zr100322.80","Edelstahlroh","60.0","959500","959500","0"
"zk49400908.1","Einlegeteil","20.0","959100","959100","0"
"zk49400784.1","Einlegeteil","20.0","959100","959100","0"
"zs1847.60","EinleglÃ¶tlas","60.0","959600","959600","0"
"zs1847.68","EinleglÃ¶tlas","15.0","959600","959600","0"
"zd054789","Einpressbuch","40.0","959800","959800","0"
"zw20354","Einpresswerk","20.0","959200","959200","0"
